Date,PC1,PC2,PC3,PC4,PC5
2014-04-09,-4.015073925640928,-0.5570856927496609,-0.14727240199665068,-0.51015284538837,0.7110617625673125
2014-04-10,-2.7280470040544946,0.2874272880215591,0.025596206622354987,-0.704947887011882,0.19816022281033557
2014-04-11,1.2194112304607698,-1.9605701093309853,-0.43135490551095645,0.2537055325471342,-0.11751096001830447
2014-04-14,0.7641130399904098,-0.060764550123919056,0.05883250928620978,-0.16650615370271335,0.054906220758509865
2014-04-15,0.9940011391595834,0.7331221112876312,0.43084238273211567,0.18818768653138848,-0.03255370784765977
2014-04-16,1.1144877742553927,-0.3726972745792901,0.07442025212273697,0.11769043719929921,-0.10282652056666704
2014-04-17,-0.7185060459732004,0.3582515677727417,-0.009725014670344333,-0.29654786001833267,0.23759682352214434
2014-04-18,1.0792774429850491,0.5265835793487439,-0.034727405577032536,0.11569563776716034,-0.03190247845158324
2014-04-21,-0.31984766993863467,0.3487635201038304,-0.3616525303985627,-0.2872145409538143,-0.011412290130860748
2014-04-22,0.683047195697032,-0.15115092305141528,0.4373683408984697,0.24395419599908982,-0.27513799077020923
2014-04-23,-0.12833329226094473,-0.8342549616604927,0.22791122102434022,0.21065269708474238,-0.9668594692920417
2014-04-24,0.34328633814327075,-0.656516123447836,-0.1513672452543282,0.10042868534189896,0.07424418226799583
2014-04-25,0.31454085905120416,-0.566394773578581,-0.011039356173102827,0.09256993708763624,0.11506060834762129
2014-04-28,-0.20903704415552188,-0.15444852564174621,-0.3637706069870268,-0.5336207028562937,0.3911716190163852
2014-04-29,-0.4336525613939489,0.6819709941611594,0.3928523678552646,0.006866725572160406,0.06438180317723188
2014-04-30,-0.8481408138809575,1.2505226654985873,-0.45150107641485326,-0.2610702097654579,0.08363853965034175
2014-05-01,-2.0707296992473627,-0.3658407478286632,0.5061795736155896,0.28172631688684396,-0.08769822648462988
2014-05-02,-0.2231915585402612,0.12283668966542859,-0.021668181399164422,0.04705694827397946,0.14426205268059838
2014-05-05,-0.7105210464630155,0.1910282230688303,-0.05380737337604779,-0.45399508566009755,0.3829584480858521
2014-05-06,0.26130447809586416,-0.531491606616938,-0.3896576772237339,-0.1199844644485893,-0.20772043298344167
2014-05-07,-3.1232634397467907,0.036362179031025496,0.4959471843415827,0.13072295732178318,0.10289895517441892
2014-05-08,0.6569293922110508,0.9361033638793157,-0.12599712750766903,-0.014319549176406645,0.23804680375901613
2014-05-09,-0.5192288204956702,1.0931715632106442,0.008508593590614743,-0.2400757116076693,0.0771365776633923
2014-05-12,2.029919120871908,1.303570424094531,-0.1151180411395824,-0.3975461605240645,0.18094656086264463
2014-05-13,-0.1233177447983261,1.0439368695343783,0.05615582081265064,-0.35303384556146167,0.346887029696099
2014-05-14,0.1535205047768332,0.6949456332700135,-0.024988884442169453,-0.01528266310569471,-0.005327458871870065
2014-05-15,-0.16485595847908857,-0.44356791283730795,-0.10883599727076605,-0.10517857807563041,0.2950944191768451
2014-05-16,0.36400260623071,-0.2834239943591317,-0.013169315315855492,0.014127160438510407,0.07221870154059036
2014-05-19,-2.25007857037003,2.1942513596202198,-0.6995377088416503,-1.6714658138831633,1.712832272470003
2014-05-20,1.297734339003193,-0.24406438188142482,0.47315219265022923,0.33604030275673996,-0.07816152427213283
2014-05-21,1.7936647623957875,-1.2776107152115588,-0.008060692515291932,0.22462572873176065,-0.17428274117359263
2014-05-22,-0.3600189445724093,0.46030468600221613,-0.009805084883588396,0.4506448864626721,-0.1901452474152398
2014-05-23,-0.02274604778863134,1.383474816229466,-0.09096329377534922,-0.19561388231490276,0.5330244544625389
2014-05-26,0.9009193892808651,0.36796724825928995,0.025215808559526934,-0.15583840011199737,-0.09295096457183179
2014-05-27,-0.5061230181301486,-0.618326007148877,-0.40048690191712155,0.47131869385234015,-0.496758584394049
2014-05-28,0.9280510587504905,-0.5806021236525023,0.2588977029492117,0.0835835255377988,-1.1544230903554697
2014-05-29,1.0004964034451636,0.6868044780612395,0.03206161604046312,-0.18823580041875448,1.224843987175454
2014-05-30,-1.1266850355310227,0.2502526788651333,0.03571495486334739,-0.32512855931172524,-0.15288641759388732
2014-06-02,0.91649945577069,-1.271593770096854,0.13238584445984483,0.08836210890540057,-0.4040572108351006
2014-06-03,2.3710151119876106,-0.41362381713801266,0.19204293623213778,0.28889653317901304,-0.6194838365493079
2014-06-04,-0.16962531879667245,-0.5535663366065146,0.0889978236161556,-0.06727314336596683,-0.3731358594316215
2014-06-05,0.1120756740117234,0.24926097938487,-0.009734507119700123,0.3886357773435341,-0.26545428465969934
2014-06-06,-2.5559748954445722,-0.22753663255159204,-0.5567666077707424,-0.6351608619184719,0.6474476008248309
2014-06-09,-0.5575633319573773,0.36570346325913167,0.10064822351011407,-0.14523526668590375,-0.17649665952551585
2014-06-10,0.45537131040790907,0.9346770070149231,0.2949528369661223,-0.5805701049675915,0.5632686949493552
2014-06-11,-0.0254477237079981,0.6412458348720199,-0.12294481322219483,-0.3718458049179565,0.31668543486004425
2014-06-12,-0.46321895337770136,-0.5968809093830368,0.0693842808693817,0.2941433410630831,-0.2680473874571553
2014-06-13,-1.9329911238864939,-0.37445724394466195,0.04247364856000372,0.08529243965142767,0.16977095301504155
2014-06-16,0.6992391277842216,-0.261999164050995,0.09694164754914755,0.4448738716593693,-0.8864562108716799
2014-06-17,-0.12087224974284431,-1.5980986608265637,0.14131412354695724,0.5737547017595238,-0.6898274757724403
2014-06-18,1.6676577634198009,-0.2157402040106096,0.19229664088239729,0.5655972293250648,-1.0311683493484096
2014-06-19,-2.848062957378215,1.180923854704,-0.3154199937590958,-1.0418128169253968,1.8006746650582242
2014-06-20,0.699783180399302,-0.7264915848474904,-0.01646050196031774,-0.5771084255172811,0.30041883588950025
2014-06-23,0.22826776764463796,0.5414071048008186,-0.4395251155664877,0.2288553163991309,0.028161409381381754
2014-06-24,-1.1866523055961635,0.1645055754334984,-0.03710152222566467,-0.10483898195985705,0.1237535269439205
2014-06-25,1.0041888897096243,-0.12988120757690821,0.3312372554303913,0.31785461166692175,0.2262311001915576
2014-06-26,-1.2084176887976559,0.5777553406489593,-0.07687258774881237,-0.613939897607217,0.682214735975218
2014-06-27,-0.5737245075745853,0.25147474652014457,-0.11881137158829468,0.16768562609784884,-0.0012516568951740942
2014-06-30,-0.8072174498032689,-0.16698019731108027,-0.03516410286248192,-0.16182570027624543,0.2594878064385337
2014-07-01,-1.394206219225686,-1.150475633029202,0.2324419620021958,-0.1483258705406743,-0.36677313565874003
2014-07-02,-0.5176503101347898,0.431824588992961,-0.48419306917311855,-0.027943194549868485,0.17051450860961917
2014-07-03,0.8121963053507546,0.7604911214677339,0.11398491038296818,-0.9241532219254526,0.15250638856806392
2014-07-04,1.7858496096273706,1.136112777408969,0.30286881072186783,-0.33009159262849036,0.5808282622525
2014-07-07,0.3374129343227451,-0.15850710553819405,-0.4389819475523937,-0.16935819402321747,-0.11691330732360003
2014-07-08,-0.012814201656218323,-1.0066609865329685,0.5145446689367963,0.5377404062950258,-0.4198544267443049
2014-07-09,-1.464826990491453,0.41600998499679714,-0.14345492710101965,-0.5076070732301955,0.8813523289024304
2014-07-10,-1.0929587197441246,-0.25459428277491025,-0.38144752138877275,0.29592143234676943,-0.5071356289713371
2014-07-11,0.8999385933188327,-0.7408461158782257,0.5304684495426406,0.436294292851842,-0.4545318910385656
2014-07-14,0.7737558934058621,-0.09343838081479247,-0.027728281134876846,-0.05141190932621883,0.18914840587844212
2014-07-15,-0.37690072289253373,0.3244647297232296,-0.058550400808248616,-0.0634166501595391,0.14176703933645166
2014-07-16,2.1669477359076192,-0.02957859071603192,0.04758225968717246,0.21918548327603918,-0.3352123527064442
2014-07-17,0.3219216401361135,0.2977602053956873,0.0034100649755074166,0.24364726555660546,0.07406417313184945
2014-07-18,1.2506344895973232,-1.4689866240647051,0.11932020962601117,0.3395129433650149,-0.5858763718090749
2014-07-21,-1.5521616834044165,1.278557944702174,-0.6282489312867988,-0.36527361075401416,0.5777446782628232
2014-07-22,0.11425746898539707,0.4381817950565868,0.28855379312447055,0.12194129281044376,0.5997645269105863
2014-07-23,-0.062419888943032825,1.2899648591122437,-0.45160822483070706,-0.45817430863841785,0.06480612388202302
2014-07-24,-0.31458258137921086,0.4134908072346383,0.4789843440035776,-0.5083414016656652,0.2821886924870822
2014-07-25,1.1034287080133818,-0.20692776035305904,0.06510599384212054,0.44497967642782044,-0.6448884351369247
2014-07-28,0.9176013338468298,-0.10547401460869373,0.0002469153329451807,-0.4306829863154128,0.17028948251369272
2014-07-29,0.12294020686690094,-0.22280553821309668,0.006591501196275691,-0.212728471459666,0.08924622029860133
2014-07-30,1.5169752477360083,-0.02593181696259863,0.0008400366177327699,-0.47640748794576115,0.09842055609538948
2014-07-31,2.1188866101079875,-0.2131045113695735,0.15846732442700268,0.09303903606829862,-0.6236614895394058
2014-08-01,1.3281532856571154,-1.0861130000457955,0.13534873902609235,0.8301217243497345,-0.8412939934097784
2014-08-04,-0.22372742187466363,-1.1824786663286277,-0.04952111939157302,0.7080250802182602,-0.5461294675249032
2014-08-05,-0.5438103646550585,0.4375466090596787,-0.01786158468830904,-0.6425713343934667,0.6623912595019247
2014-08-06,1.4128437070955056,0.03352848476218925,-0.39219669710798155,-0.460516369121671,-0.16869349376566847
2014-08-07,-0.41919751304296915,-0.766832518671579,0.4202473187557879,0.6575950819012459,-0.18142775375574544
2014-08-08,1.6909972958946184,-0.33030340357065224,0.07172007310362172,0.5771082367882917,-0.5683695987858229
2014-08-11,-0.8995540593829101,0.2943725104014999,-0.18927473880277434,0.11052076934701706,0.5940121140082542
2014-08-12,-0.8354768891082237,0.7570978790958209,-0.008905744739903977,0.23171734099024405,-0.21439224503522855
2014-08-13,0.19867437945967387,0.2041192658135375,0.05878148408673064,-0.09546365667654196,-0.16794658007204083
2014-08-14,-0.7067445249056914,0.7746428760262398,-0.01590134119294086,0.18343491097395562,-0.027120395669533087
2014-08-15,-1.3050037869038393,1.054057085199041,-0.11462279178644735,-0.9411532514272478,0.7460372240384131
2014-08-18,-0.8191594113338516,-0.4113294165695149,-0.49180725571992673,0.08230882996560111,-0.24268789684196182
2014-08-19,0.469904368767789,0.4485827057638482,0.05035599771622398,-0.17543141858832847,-0.0403547505659587
2014-08-20,1.6566291733678675,0.5242668919108264,-0.10699596184120463,-0.4287240102442663,0.25369991443761775
2014-08-21,2.2900623673813554,1.0293174924592023,0.07131341704909727,0.00950469587794908,-0.39272968545734943
2014-08-22,-0.87556870853184,0.09069382699511314,0.1995127415746763,0.046170065354673356,-0.37185945057145414
2014-08-25,1.6608249227676688,0.9638890655838706,-0.09315169715865396,-0.4023221152617598,0.16677522677322665
2014-08-26,0.32481100951612335,-0.24192474923465299,0.03107489135418026,0.07271767995974596,-0.06132068281173478
2014-08-27,-0.8814388531755136,1.2032873655232887,-0.22437860310731997,-0.2419069405634677,0.6056824097496347
2014-08-28,-1.7176927286363932,0.23150130234900734,-0.04660099299057531,-0.1964680431093597,0.19787491427567
2014-08-29,0.08664696919979921,-0.1021990056380502,-0.03839125764194484,0.15933414092391082,-0.07637112267939303
2014-09-01,1.0805506881060791,1.006935168264828,0.02056128753726827,-0.35876417085238194,0.19745236240322425
2014-09-02,-0.23480866523959246,0.03240613836184354,0.036949169712643816,0.05066483134786489,-0.300117310416674
2014-09-03,2.782502830308362,0.13865467405168816,0.0001264988446493862,0.3510155317889582,-0.5668334466527987
2014-09-04,-1.3687043267407883,0.16987543008396586,-0.06383576731999192,-0.49776955542417617,0.7752566598329816
2014-09-05,3.456776383310464,3.455533735297215,0.08837177511660364,-0.3362878383805391,-0.0980616194558685
2014-09-08,-0.07980083516019705,-0.7668122978458084,-0.30065863563424533,-0.3283902689259365,0.3982688122535775
2014-09-09,3.630796861317599,0.31698658567237314,0.5276984825268656,-0.1988091433238165,-0.20531603967626433
2014-09-10,1.0778181000479803,-1.9512950375549951,-0.3341120712854128,0.8487982553993514,-1.2798458556244434
2014-09-11,0.9129387673502039,0.6850758987116643,0.28908031010684765,0.247746865006358,-0.5679947076365001
2014-09-12,1.3305235379313647,-0.6054012936497736,0.4422708067511444,-0.29938975475749846,0.3109630309931329
2014-09-15,-0.4828716169925957,0.5771652760785171,-0.7784779628938423,-1.1878022927977574,1.0616047401540345
2014-09-16,1.19561905109414,-1.5032303328451668,0.5149931836750731,1.8953965752167867,-1.7216750552521949
2014-09-17,-1.4976811439812834,-0.15730824211557976,0.07717088198027292,-0.15038624413605484,0.14454907352466123
2014-09-18,4.156820201337656,1.8716429319782515,0.29917329573493334,-0.11673554453879254,-0.6202945794831434
2014-09-19,-2.711695396665887,-0.7829115113371012,0.22777052638137002,1.4338416982694298,-1.5335893375814722
2014-09-22,0.991036787812617,1.1772871161842688,-0.11293667740639222,-1.2521981683040335,0.868396301671384
2014-09-23,2.320806946111593,-2.0232650563726327,0.1231447119254305,0.9293837144733379,-0.8245989208909643
2014-09-24,0.16383550190397028,-0.4698748906587056,0.07748181211611753,-0.07911399740299069,0.10113306673638005
2014-09-25,1.338223802177229,2.0330039932592863,-0.17704743577319806,-0.7341098849672334,0.692260270142331
2014-09-26,2.47473785345246,-2.5022447882207084,-0.04821502422134686,1.1611172294121797,-0.6007310508525765
2014-09-29,2.9146348701652025,2.085906034215334,-0.8200939626048728,0.5824570744140317,2.7631586399763264
2014-09-30,1.7456315357117913,-1.7745892999212354,0.05894457506243951,2.6290438643480494,-1.2117066264519725
2014-10-01,0.6778928603551022,0.3585809687176063,0.044022515263446825,0.006659545357643256,-0.8403437440419954
2014-10-02,-0.20212455296514545,-0.5380329683647705,0.23232388758190697,0.0697248874095958,-0.31429896270345836
2014-10-03,-1.7674996465107278,-0.6150446639721372,0.5585567259372729,-0.598459932349075,0.48769783665913036
2014-10-06,6.206108774620867,2.95499172168466,-0.3629121185746229,-1.8316238904222764,-0.5572481474417298
2014-10-07,-5.18904852292763,-1.0266271715133997,0.03245926787158974,-0.5994386929805582,-0.3278409742601017
2014-10-08,-1.046304955847718,0.002174237437078391,-0.23769988882003812,0.16012911469152946,0.668154109206532
2014-10-09,-2.558954670866275,0.03407214812089047,0.09596638130777004,0.19081462259954785,0.5619418780670715
2014-10-10,1.83194801677881,-0.3240100708528851,-0.08747709014620081,-0.9033213057161827,0.8549008879186722
2014-10-13,0.9958395700950979,-0.08204024570642231,-0.29858076491094515,-0.3758749149495998,0.6234787358237266
2014-10-14,-2.0076414544045367,-1.1469234723046922,-0.16682298040429389,1.1088722215744102,0.08917750177169696
2014-10-15,4.264247674816071,0.16023609252983037,0.024214419514380477,-1.4486437599048487,0.32362807051899245
2014-10-16,-4.649316691945068,-3.6768250984971282,-0.012188982573392999,0.5812667811884524,-0.14852891003547933
2014-10-17,0.5242491703256076,-0.22993080196826587,0.3599361442055008,0.7466757960828592,-0.8016663682511731
2014-10-20,0.8391611766763666,1.9671395933533993,0.4137659788661987,-0.4601788944783952,0.44768080858808945
2014-10-21,-1.730863667687859,-0.7341113161310363,0.06542329673181677,-0.14203036413783696,0.5560118611070164
2014-10-22,0.9287221863693459,1.2968145509937858,-0.19578534281028023,-0.9461666466707985,-0.5890733968733566
2014-10-23,2.0504612516535548,0.994658671317616,0.21792269539555312,-0.2985431642203062,0.7265537481672966
2014-10-24,0.6509904726585753,0.5149969500522884,-0.2007695303350248,1.0695791252941427,-1.2613644315850845
2014-10-27,-1.179574679189969,0.16315224953112126,-0.15953581283845225,-0.16605032318026836,0.4099418123313414
2014-10-28,-0.3873947547178539,-0.8761155915265839,0.12447534906804608,0.06298874119837715,-0.07150870998701638
2014-10-29,-1.9207353689169266,1.3847370073209762,-0.26281404678578574,-0.7096219027545848,1.1422019793432434
2014-10-30,4.380709139475988,1.3224054550120168,0.2651457554580405,-0.7649355424045916,-0.6890947768257254
2014-10-31,-1.0043798875443062,1.1261722658445308,-0.3740010760254031,0.29064148026445363,0.3887046271458165
2014-11-03,5.047601720683369,2.781469022367375,0.4863151163495219,-0.33614102418340114,-1.6504664969531444
2014-11-04,3.465380483483685,-1.353479647993505,0.9986135223540077,1.2099747816499795,-1.862577497674973
2014-11-05,-1.997792670474208,-0.7689300660241648,-0.3780993051341419,-1.1271745456083144,0.2874580987091719
2014-11-06,3.9620114599887164,0.4695458705510043,0.28593601410665054,0.7810053451146849,-1.4289558010961103
2014-11-07,3.0119590506301477,0.6816127917944407,0.28440316973343305,0.4149838289155872,-0.5832983402091327
2014-11-10,-4.757229605453591,-0.4305741881864076,-0.2746078027644289,-0.8806123596922697,0.5701518897515926
2014-11-11,2.2011291682496332,-0.12420997540391594,0.0353895288486654,1.149555760565506,-0.20194769010846988
2014-11-12,-1.4809283868709173,0.39104942926402225,0.14180564440564408,0.9285534433832322,-1.1207337553571863
2014-11-13,0.5510852060755719,0.6615438784577751,0.0045678502314430505,-0.6286154645387453,0.5960612429075194
2014-11-14,0.6053098971153592,-0.8448121222934128,0.03455543847957953,0.6377733939541262,-0.5855048530976329
2014-11-17,-0.7266709809688899,0.43016206088666675,0.3605063924754016,0.9831767835227253,-1.5056307977252
2014-11-18,1.3253844257090257,0.33255909598626626,0.011141147200099002,-0.19109212247030052,0.3635192118459795
2014-11-19,-1.0610905183656953,-0.45202267838060334,0.38672013754728385,0.32368865903955335,0.2402649387081554
2014-11-20,2.649330529422927,-0.14800606579206438,0.16984326608316447,0.5039555995714644,-0.6127166516409052
2014-11-21,-1.1603651861200628,0.643616263895628,-0.46362700297319176,0.5611532827919116,-0.14405943100173957
2014-11-24,0.3759500674037437,3.092106179802542,-0.04899201170114158,-0.7460610285918738,1.4864949870782096
2014-11-25,1.1811293057855223,-1.371961621209918,-0.10065121073167403,0.17425771076285243,-1.1606630137829197
2014-11-26,-1.351294407662526,-0.7086288243134904,-0.09398295926094735,-0.5212331372463825,0.5848609286858915
2014-11-27,-1.250289267924033,-0.16450256274962527,-0.06862318893332099,-0.9385073539812929,0.4980828032143603
2014-11-28,2.241825470210569,-0.48987998702100033,0.15004153958381858,-1.2351150597034253,0.38747788555247803
2014-12-01,3.621958251340139,-0.07723685553938947,-0.22632928406252836,-0.26559103117697663,0.5704354273546692
2014-12-02,-1.9815547478741913,-0.8953415643125493,0.8141561565068478,1.5452765562782456,-0.8932916204940964
2014-12-03,3.5401561432591597,1.3123638873632881,-0.37003855259509455,-0.9609207830630043,0.021586540374181028
2014-12-04,1.3166826410882209,0.9445595800152965,0.032201424924925455,-0.09518594101491112,-0.7155473838429002
2014-12-05,-0.461305398808098,-1.9163230458541567,0.8457841823967508,-1.0407733076927737,-0.07374040016383321
2014-12-08,5.199495603493259,1.3843476885150898,0.10194221602488818,0.0013800754991672448,-0.8124543822478385
2014-12-09,-0.5842717983164879,-1.4819542943249475,-0.15061172074742485,-0.7900641278046298,0.8297309724403478
2014-12-10,-2.585051210648485,-1.5829056765148144,-0.1306073076242644,0.17142900329888422,0.871656127547359
2014-12-11,-2.1690221304076784,-3.4079937077021367,0.046175661431077195,-0.8950559925021934,0.7331189270715747
2014-12-12,3.5927459600752245,0.02374073583841266,-0.3029479371262795,-0.2797778689665724,-0.7468656953407452
2014-12-15,-0.29310073686523125,-1.4916336945421915,0.3462732529228285,-0.12276591795759188,1.0694871972510895
2014-12-16,2.4430781239036574,-1.7486580714576128,-0.10417277434946154,-0.3417589204410226,0.37898291608549783
2014-12-17,-3.1350316131224853,-1.9111333224790759,-0.011119602011055116,0.3240099555313355,0.2757093065575209
2014-12-18,5.50435411270611,3.8157988684859707,-0.19343138946935853,1.4515726274735952,-0.8779756637963338
2014-12-19,-1.5760305084699595,2.707239812522067,-0.023559111327838802,-0.4268010848464421,0.5456136941743926
2014-12-22,2.0120627422499187,0.4993723618663334,0.20188942685101252,-0.5108913651486059,-0.7156085161382664
2014-12-23,1.8450647495990387,0.2850349793084874,-0.11106786788607491,-0.08903622552766947,0.6293069370328441
2014-12-24,1.7638333808877602,0.22980285302782485,-0.21861096811342962,1.014259264602153,-1.2873770401674336
2014-12-25,-0.8031935645166557,-0.3736519802978008,-0.47129522198937746,1.0568300933931583,1.5097793169805693
2014-12-26,-0.4135001752709199,-0.3273526484670639,0.20800195482674808,-0.256507596866682,-0.6904123872075074
2014-12-29,1.1633899908193752,0.3362736696764277,0.28451090121885897,0.08259890529386918,0.6274191088455399
2014-12-30,-0.3180342866491833,0.4363409677805325,-0.16106334988436063,-0.9453558325028015,-0.8768734928298719
2014-12-31,-3.9318851963297528,-0.8249273487790021,-37.521162324784136,-5.326796422746563,-9.437403592091723
